"SYSTEM", "1", "SYSTEM", "System Start", " "
"main", "241", "seminar_test/DiningPhilosophers.java:23", "Method Exit", " returner=seminar_test.DiningPhilosophers#main:1, value=<void>"
"Thread-4", "242", "seminar_test/DiningPhilosophers.java:63", "Method Call", " caller=seminar_test.Philosopher:5#run:5, target=seminar_test.State:5#set_state:5"
"Thread-4", "243", "seminar_test/DiningPhilosophers.java:29", "Method Entered", " "
"Thread-4", "244", "seminar_test/DiningPhilosophers.java:29", "Variable Write", " context=seminar_test.State:5#set_state:5, s=""T"""
"Thread-4", "245", "seminar_test/DiningPhilosophers.java:30", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=30"
"Thread-3", "246", "seminar_test/DiningPhilosophers.java:30", "Field Write", " context=seminar_test.State:4, state=""T"""
"Thread-2", "247", "seminar_test/DiningPhilosophers.java:32", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=32"
"Thread-1", "248", "seminar_test/DiningPhilosophers.java:33", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=33"
"main", "249", "seminar_test/DiningPhilosophers.java:6", "Method Returned", " "
"main", "250", "SYSTEM", "Thread End", " "
"Thread-0", "251", "seminar_test/DiningPhilosophers.java:33", "Field Read", " context=seminar_test.State:1, name"
"Thread-4", "252", "seminar_test/DiningPhilosophers.java:30", "Field Write", " context=seminar_test.State:5, state=""T"""
"Thread-3", "253", "seminar_test/DiningPhilosophers.java:32", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=32"
"Thread-2", "254", "seminar_test/DiningPhilosophers.java:33", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=33"
"Thread-1", "255", "seminar_test/DiningPhilosophers.java:33", "Field Read", " context=seminar_test.State:2, name"
"Thread-4", "256", "seminar_test/DiningPhilosophers.java:32", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=32"
"Thread-3", "257", "seminar_test/DiningPhilosophers.java:33", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=33"
"Thread-2", "258", "seminar_test/DiningPhilosophers.java:33", "Field Read", " context=seminar_test.State:3, name"
"Thread-0", "259", "seminar_test/DiningPhilosophers.java:34", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=34"
"Thread-4", "260", "seminar_test/DiningPhilosophers.java:33", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=33"
"Thread-3", "261", "seminar_test/DiningPhilosophers.java:33", "Field Read", " context=seminar_test.State:4, name"
"Thread-1", "262", "seminar_test/DiningPhilosophers.java:34", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=34"
"Thread-4", "263", "seminar_test/DiningPhilosophers.java:33", "Field Read", " context=seminar_test.State:5, name"
"Thread-2", "264", "seminar_test/DiningPhilosophers.java:34", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=34"
"Thread-4", "265", "seminar_test/DiningPhilosophers.java:34", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=34"
"Thread-3", "266", "seminar_test/DiningPhilosophers.java:34", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=34"
"Thread-2", "267", "seminar_test/DiningPhilosophers.java:36", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=36"
"Thread-3", "268", "seminar_test/DiningPhilosophers.java:36", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=36"
"Thread-2", "269", "seminar_test/DiningPhilosophers.java:40", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=40"
"Thread-3", "270", "seminar_test/DiningPhilosophers.java:40", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=40"
"Thread-2", "271", "seminar_test/DiningPhilosophers.java:47", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=47"
"Thread-3", "272", "seminar_test/DiningPhilosophers.java:47", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=47"
"Thread-2", "273", "seminar_test/DiningPhilosophers.java:47", "Method Exit", " returner=seminar_test.State:3#set_state:3, value=<void>"
"Thread-3", "274", "seminar_test/DiningPhilosophers.java:47", "Method Exit", " returner=seminar_test.State:4#set_state:4, value=<void>"
"Thread-4", "275", "seminar_test/DiningPhilosophers.java:36", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=36"
"Thread-0", "276", "seminar_test/DiningPhilosophers.java:36", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=36"
"Thread-2", "277", "seminar_test/DiningPhilosophers.java:63", "Method Returned", " "
"Thread-2", "278", "seminar_test/DiningPhilosophers.java:64", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=64"
"Thread-3", "279", "seminar_test/DiningPhilosophers.java:63", "Method Returned", " "
"Thread-3", "280", "seminar_test/DiningPhilosophers.java:64", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=64"
"Thread-4", "281", "seminar_test/DiningPhilosophers.java:40", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=40"
"Thread-1", "282", "seminar_test/DiningPhilosophers.java:36", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=36"
"Thread-0", "283", "seminar_test/DiningPhilosophers.java:40", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=40"
"Thread-2", "284", "seminar_test/DiningPhilosophers.java:64", "Variable Write", " context=seminar_test.Philosopher:3#run:3, i=0"
"Thread-2", "285", "seminar_test/DiningPhilosophers.java:65", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=65"
"Thread-3", "286", "seminar_test/DiningPhilosophers.java:64", "Variable Write", " context=seminar_test.Philosopher:4#run:4, i=0"
"Thread-3", "287", "seminar_test/DiningPhilosophers.java:65", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=65"
"Thread-4", "288", "seminar_test/DiningPhilosophers.java:47", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=47"
"Thread-1", "289", "seminar_test/DiningPhilosophers.java:40", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=40"
"Thread-0", "290", "seminar_test/DiningPhilosophers.java:47", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=47"
"Thread-2", "291", "seminar_test/DiningPhilosophers.java:65", "Field Read", " context=seminar_test.Philosopher:3, left"
"Thread-3", "292", "seminar_test/DiningPhilosophers.java:65", "Field Read", " context=seminar_test.Philosopher:4, left"
"Thread-4", "293", "seminar_test/DiningPhilosophers.java:47", "Method Exit", " returner=seminar_test.State:5#set_state:5, value=<void>"
"Thread-1", "294", "seminar_test/DiningPhilosophers.java:47", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=47"
"Thread-0", "295", "seminar_test/DiningPhilosophers.java:47", "Method Exit", " returner=seminar_test.State:1#set_state:1, value=<void>"
"Thread-2", "296", "seminar_test/DiningPhilosophers.java:65", "Method Call", " caller=seminar_test.Philosopher:3#run:3, target=seminar_test.Fork:3#pickup:1"
"Thread-2", "297", "seminar_test/DiningPhilosophers.java:80", "Method Entered", " "
"Thread-2", "298", "seminar_test/DiningPhilosophers.java:81", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=81"
"Thread-3", "299", "seminar_test/DiningPhilosophers.java:65", "Method Call", " caller=seminar_test.Philosopher:4#run:4, target=seminar_test.Fork:4#pickup:2"
"Thread-3", "300", "seminar_test/DiningPhilosophers.java:80", "Method Entered", " "
"Thread-3", "301", "seminar_test/DiningPhilosophers.java:81", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=81"
"Thread-4", "302", "seminar_test/DiningPhilosophers.java:63", "Method Returned", " "
"Thread-4", "303", "seminar_test/DiningPhilosophers.java:64", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=64"
"Thread-1", "304", "seminar_test/DiningPhilosophers.java:47", "Method Exit", " returner=seminar_test.State:2#set_state:2, value=<void>"
"Thread-0", "305", "seminar_test/DiningPhilosophers.java:63", "Method Returned", " "
"Thread-0", "306", "seminar_test/DiningPhilosophers.java:64", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=64"
"Thread-2", "307", "seminar_test/DiningPhilosophers.java:81", "Field Read", " context=seminar_test.Fork:3, taken"
"Thread-3", "308", "seminar_test/DiningPhilosophers.java:81", "Field Read", " context=seminar_test.Fork:4, taken"
"Thread-4", "309", "seminar_test/DiningPhilosophers.java:64", "Variable Write", " context=seminar_test.Philosopher:5#run:5, i=0"
"Thread-4", "310", "seminar_test/DiningPhilosophers.java:65", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=65"
"Thread-1", "311", "seminar_test/DiningPhilosophers.java:63", "Method Returned", " "
"Thread-1", "312", "seminar_test/DiningPhilosophers.java:64", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=64"
"Thread-0", "313", "seminar_test/DiningPhilosophers.java:64", "Variable Write", " context=seminar_test.Philosopher:1#run:1, i=0"
"Thread-0", "314", "seminar_test/DiningPhilosophers.java:65", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=65"
"Thread-2", "315", "seminar_test/DiningPhilosophers.java:83", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=83"
"Thread-3", "316", "seminar_test/DiningPhilosophers.java:83", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=83"
"Thread-4", "317", "seminar_test/DiningPhilosophers.java:65", "Field Read", " context=seminar_test.Philosopher:5, left"
"Thread-1", "318", "seminar_test/DiningPhilosophers.java:64", "Variable Write", " context=seminar_test.Philosopher:2#run:2, i=0"
"Thread-1", "319", "seminar_test/DiningPhilosophers.java:65", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=65"
"Thread-0", "320", "seminar_test/DiningPhilosophers.java:65", "Field Read", " context=seminar_test.Philosopher:1, left"
"Thread-2", "321", "seminar_test/DiningPhilosophers.java:83", "Field Write", " context=seminar_test.Fork:3, taken=true"
"Thread-3", "322", "seminar_test/DiningPhilosophers.java:83", "Field Write", " context=seminar_test.Fork:4, taken=true"
"Thread-4", "323", "seminar_test/DiningPhilosophers.java:65", "Method Call", " caller=seminar_test.Philosopher:5#run:5, target=seminar_test.Fork:1#pickup:3"
"Thread-4", "324", "seminar_test/DiningPhilosophers.java:80", "Method Entered", " "
"Thread-4", "325", "seminar_test/DiningPhilosophers.java:81", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=81"
"Thread-1", "326", "seminar_test/DiningPhilosophers.java:65", "Field Read", " context=seminar_test.Philosopher:2, left"
"Thread-2", "327", "seminar_test/DiningPhilosophers.java:84", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=84"
"Thread-3", "328", "seminar_test/DiningPhilosophers.java:84", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=84"
"Thread-4", "329", "seminar_test/DiningPhilosophers.java:81", "Field Read", " context=seminar_test.Fork:1, taken"
"Thread-1", "330", "seminar_test/DiningPhilosophers.java:65", "Method Call", " caller=seminar_test.Philosopher:2#run:2, target=seminar_test.Fork:2#pickup:4"
"Thread-1", "331", "seminar_test/DiningPhilosophers.java:80", "Method Entered", " "
"Thread-1", "332", "seminar_test/DiningPhilosophers.java:81", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=81"
"Thread-2", "333", "seminar_test/DiningPhilosophers.java:84", "Method Exit", " returner=seminar_test.Fork:3#pickup:1, value=<void>"
"Thread-3", "334", "seminar_test/DiningPhilosophers.java:84", "Method Exit", " returner=seminar_test.Fork:4#pickup:2, value=<void>"
"Thread-4", "335", "seminar_test/DiningPhilosophers.java:83", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=83"
"Thread-1", "336", "seminar_test/DiningPhilosophers.java:81", "Field Read", " context=seminar_test.Fork:2, taken"
"Thread-2", "337", "seminar_test/DiningPhilosophers.java:65", "Method Returned", " "
"Thread-2", "338", "seminar_test/DiningPhilosophers.java:66", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=66"
"Thread-3", "339", "seminar_test/DiningPhilosophers.java:65", "Method Returned", " "
"Thread-3", "340", "seminar_test/DiningPhilosophers.java:66", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=66"
"Thread-4", "341", "seminar_test/DiningPhilosophers.java:83", "Field Write", " context=seminar_test.Fork:1, taken=true"
"Thread-1", "342", "seminar_test/DiningPhilosophers.java:83", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=83"
"Thread-2", "343", "seminar_test/DiningPhilosophers.java:66", "Method Call", " caller=seminar_test.Philosopher:3#run:3, target=seminar_test.State:3#set_state:6"
"Thread-2", "344", "seminar_test/DiningPhilosophers.java:29", "Method Entered", " "
"Thread-2", "345", "seminar_test/DiningPhilosophers.java:29", "Variable Write", " context=seminar_test.State:3#set_state:6, s=""H"""
"Thread-2", "346", "seminar_test/DiningPhilosophers.java:30", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=30"
"Thread-3", "347", "seminar_test/DiningPhilosophers.java:66", "Method Call", " caller=seminar_test.Philosopher:4#run:4, target=seminar_test.State:4#set_state:7"
"Thread-3", "348", "seminar_test/DiningPhilosophers.java:29", "Method Entered", " "
"Thread-3", "349", "seminar_test/DiningPhilosophers.java:29", "Variable Write", " context=seminar_test.State:4#set_state:7, s=""H"""
"Thread-3", "350", "seminar_test/DiningPhilosophers.java:30", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=30"
"Thread-4", "351", "seminar_test/DiningPhilosophers.java:84", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=84"
"Thread-1", "352", "seminar_test/DiningPhilosophers.java:83", "Field Write", " context=seminar_test.Fork:2, taken=true"
"Thread-2", "353", "seminar_test/DiningPhilosophers.java:30", "Field Write", " context=seminar_test.State:3, state=""H"""
"Thread-3", "354", "seminar_test/DiningPhilosophers.java:30", "Field Write", " context=seminar_test.State:4, state=""H"""
"Thread-4", "355", "seminar_test/DiningPhilosophers.java:84", "Method Exit", " returner=seminar_test.Fork:1#pickup:3, value=<void>"
"Thread-0", "356", "seminar_test/DiningPhilosophers.java:65", "Method Call", " caller=seminar_test.Philosopher:1#run:1, target=seminar_test.Fork:1#pickup:5"
"Thread-0", "357", "seminar_test/DiningPhilosophers.java:80", "Method Entered", " "
"Thread-0", "358", "seminar_test/DiningPhilosophers.java:81", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=81"
"Thread-1", "359", "seminar_test/DiningPhilosophers.java:84", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=84"
"Thread-2", "360", "seminar_test/DiningPhilosophers.java:32", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=32"
"Thread-3", "361", "seminar_test/DiningPhilosophers.java:32", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=32"
"Thread-4", "362", "seminar_test/DiningPhilosophers.java:65", "Method Returned", " "
"Thread-4", "363", "seminar_test/DiningPhilosophers.java:66", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=66"
"Thread-0", "364", "seminar_test/DiningPhilosophers.java:81", "Field Read", " context=seminar_test.Fork:1, taken"
"Thread-1", "365", "seminar_test/DiningPhilosophers.java:84", "Method Exit", " returner=seminar_test.Fork:2#pickup:4, value=<void>"
"Thread-2", "366", "seminar_test/DiningPhilosophers.java:36", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=36"
"Thread-3", "367", "seminar_test/DiningPhilosophers.java:36", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=36"
"Thread-4", "368", "seminar_test/DiningPhilosophers.java:66", "Method Call", " caller=seminar_test.Philosopher:5#run:5, target=seminar_test.State:5#set_state:8"
"Thread-4", "369", "seminar_test/DiningPhilosophers.java:29", "Method Entered", " "
"Thread-4", "370", "seminar_test/DiningPhilosophers.java:29", "Variable Write", " context=seminar_test.State:5#set_state:8, s=""H"""
"Thread-4", "371", "seminar_test/DiningPhilosophers.java:30", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=30"
