"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-6", "769", "seminar_test/Elevator_Scheduler.java:122", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=122"
"Thread-6", "770", "seminar_test/Elevator_Scheduler.java:122", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-6", "771", "seminar_test/Elevator_Scheduler.java:125", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=125"
"Thread-6", "772", "seminar_test/Elevator_Scheduler.java:125", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-6", "773", "seminar_test/Elevator_Scheduler.java:126", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=126"
"Thread-6", "774", "seminar_test/Elevator_Scheduler.java:127", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=127"
"Thread-6", "775", "seminar_test/Elevator_Scheduler.java:127", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-6", "776", "seminar_test/Elevator_Scheduler.java:128", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=128"
"Thread-1", "777", "seminar_test/Elevator_Scheduler.java:127", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=127"
"Thread-1", "778", "seminar_test/Elevator_Scheduler.java:127", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-1", "779", "seminar_test/Elevator_Scheduler.java:128", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=128"
"Thread-5", "780", "seminar_test/Elevator_Scheduler.java:127", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=127"
"Thread-5", "781", "seminar_test/Elevator_Scheduler.java:127", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-5", "782", "seminar_test/Elevator_Scheduler.java:128", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=128"
"Thread-4", "783", "seminar_test/Elevator_Scheduler.java:127", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=127"
"Thread-4", "784", "seminar_test/Elevator_Scheduler.java:127", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-4", "785", "seminar_test/Elevator_Scheduler.java:128", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=128"
"Thread-3", "786", "seminar_test/Elevator_Scheduler.java:127", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=127"
"Thread-3", "787", "seminar_test/Elevator_Scheduler.java:127", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-3", "788", "seminar_test/Elevator_Scheduler.java:128", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=128"
"Thread-2", "789", "seminar_test/Elevator_Scheduler.java:127", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=127"
"Thread-2", "790", "seminar_test/Elevator_Scheduler.java:127", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-2", "791", "seminar_test/Elevator_Scheduler.java:128", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=128"
"Thread-0", "792", "seminar_test/Elevator_Scheduler.java:305", "Method Call", " caller=seminar_test.Scheduler:1#run:1, target=seminar_test.Scheduler:1#schedule:3"
"Thread-0", "793", "seminar_test/Elevator_Scheduler.java:151", "Method Entered", " "
"Thread-0", "794", "seminar_test/Elevator_Scheduler.java:154", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=154"
"Thread-0", "795", "seminar_test/Elevator_Scheduler.java:154", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "796", "seminar_test/Elevator_Scheduler.java:157", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=157"
"Thread-0", "797", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, elevator"
"Thread-0", "798", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "799", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "800", "seminar_test/Elevator_Scheduler.java:157", "Method Call", " caller=seminar_test.Scheduler:1#schedule:3, target=seminar_test.Elevator:1#go:7"
"Thread-0", "801", "seminar_test/Elevator_Scheduler.java:64", "Method Entered", " "
"Thread-0", "802", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:7, floor=0"
"Thread-0", "803", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:7, dir=""up"""
"Thread-0", "804", "seminar_test/Elevator_Scheduler.java:65", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=65"
"Thread-0", "805", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "806", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "807", "seminar_test/Elevator_Scheduler.java:65", "Field Write", " context=seminar_test.Elevator:1, up=""[0  2  8  9]"""
"Thread-0", "808", "seminar_test/Elevator_Scheduler.java:66", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=66"
"Thread-0", "809", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "810", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "811", "seminar_test/Elevator_Scheduler.java:66", "Field Write", " context=seminar_test.Elevator:1, down=""[]"""
"Thread-0", "812", "seminar_test/Elevator_Scheduler.java:68", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=68"
"Thread-0", "813", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "814", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "815", "seminar_test/Elevator_Scheduler.java:71", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=71"
"Thread-0", "816", "seminar_test/Elevator_Scheduler.java:71", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "817", "seminar_test/Elevator_Scheduler.java:73", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=73"
"Thread-0", "818", "seminar_test/Elevator_Scheduler.java:73", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "819", "seminar_test/Elevator_Scheduler.java:76", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=76"
"Thread-0", "820", "seminar_test/Elevator_Scheduler.java:76", "Method Exit", " returner=seminar_test.Elevator:1#go:7, value=<void>"
"Thread-0", "821", "seminar_test/Elevator_Scheduler.java:157", "Method Returned", " "
"Thread-0", "822", "seminar_test/Elevator_Scheduler.java:159", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=159"
"Thread-0", "823", "seminar_test/Elevator_Scheduler.java:159", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "824", "seminar_test/Elevator_Scheduler.java:162", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=162"
"Thread-0", "825", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "826", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "827", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "828", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "829", "seminar_test/Elevator_Scheduler.java:162", "Method Call", " caller=seminar_test.Scheduler:1#schedule:3, target=seminar_test.Log#print_queues:3"
"Thread-0", "830", "seminar_test/Elevator_Scheduler.java:315", "Method Entered", " "
"Thread-0", "831", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:3, up=java.util.TreeSet (id=30)"
"Thread-0", "832", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:3, action=""Floor 0, dir = up, """
"Thread-0", "833", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:3, down=java.util.TreeSet (id=33)"
"Thread-0", "834", "seminar_test/Elevator_Scheduler.java:316", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=316"
"Thread-0", "835", "seminar_test/Elevator_Scheduler.java:317", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=317"
"Thread-0", "836", "seminar_test/Elevator_Scheduler.java:317", "Variable Write", " context=seminar_test.Log#print_queues:3, f=0"
"Thread-0", "837", "seminar_test/Elevator_Scheduler.java:318", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=318"
"Thread-0", "838", "seminar_test/Elevator_Scheduler.java:317", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=317"
"Thread-0", "839", "seminar_test/Elevator_Scheduler.java:317", "Variable Write", " context=seminar_test.Log#print_queues:3, f=2"
"Thread-0", "840", "seminar_test/Elevator_Scheduler.java:318", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=318"
"Thread-0", "841", "seminar_test/Elevator_Scheduler.java:317", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=317"
"Thread-0", "842", "seminar_test/Elevator_Scheduler.java:317", "Variable Write", " context=seminar_test.Log#print_queues:3, f=8"
"Thread-0", "843", "seminar_test/Elevator_Scheduler.java:318", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=318"
"Thread-0", "844", "seminar_test/Elevator_Scheduler.java:317", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=317"
"Thread-0", "845", "seminar_test/Elevator_Scheduler.java:317", "Variable Write", " context=seminar_test.Log#print_queues:3, f=9"
"Thread-0", "846", "seminar_test/Elevator_Scheduler.java:318", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=318"
"Thread-0", "847", "seminar_test/Elevator_Scheduler.java:317", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=317"
"Thread-0", "848", "seminar_test/Elevator_Scheduler.java:319", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=319"
"Thread-0", "849", "seminar_test/Elevator_Scheduler.java:319", "Variable Delete", " method=seminar_test.Log#print_queues:3 <name=f,type=int (id=7),value=<?>,index=3>"
"Thread-0", "850", "seminar_test/Elevator_Scheduler.java:320", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=320"
"Thread-0", "851", "seminar_test/Elevator_Scheduler.java:322", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=322"
"Thread-0", "852", "seminar_test/Elevator_Scheduler.java:323", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=323"
"Thread-0", "853", "seminar_test/Elevator_Scheduler.java:323", "Method Exit", " returner=seminar_test.Log#print_queues:3, value=<void>"
"Thread-0", "854", "seminar_test/Elevator_Scheduler.java:162", "Method Returned", " "
"Thread-0", "855", "seminar_test/Elevator_Scheduler.java:164", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=164"
"Thread-0", "856", "seminar_test/Elevator_Scheduler.java:164", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "857", "seminar_test/Elevator_Scheduler.java:164", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-0", "858", "seminar_test/Elevator_Scheduler.java:167", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=167"
"Thread-0", "859", "seminar_test/Elevator_Scheduler.java:167", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "860", "seminar_test/Elevator_Scheduler.java:168", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=168"
"Thread-0", "861", "seminar_test/Elevator_Scheduler.java:168", "Field Write", " context=seminar_test.Scheduler:1, direction=""up"""
"Thread-0", "862", "seminar_test/Elevator_Scheduler.java:170", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=170"
"Thread-0", "863", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, elevator"
"Thread-0", "864", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "865", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "866", "seminar_test/Elevator_Scheduler.java:170", "Method Call", " caller=seminar_test.Scheduler:1#schedule:3, target=seminar_test.Elevator:1#go:8"
"Thread-0", "867", "seminar_test/Elevator_Scheduler.java:64", "Method Entered", " "
"Thread-0", "868", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:8, floor=0"
"Thread-0", "869", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:8, dir=""up"""
"Thread-0", "870", "seminar_test/Elevator_Scheduler.java:65", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=65"
"Thread-0", "871", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "872", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "873", "seminar_test/Elevator_Scheduler.java:65", "Field Write", " context=seminar_test.Elevator:1, up=""[0  2  8  9]"""
"Thread-0", "874", "seminar_test/Elevator_Scheduler.java:66", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=66"
"Thread-0", "875", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "876", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "877", "seminar_test/Elevator_Scheduler.java:66", "Field Write", " context=seminar_test.Elevator:1, down=""[]"""
"Thread-0", "878", "seminar_test/Elevator_Scheduler.java:68", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=68"
"Thread-0", "879", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "880", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "881", "seminar_test/Elevator_Scheduler.java:71", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=71"
"Thread-0", "882", "seminar_test/Elevator_Scheduler.java:71", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "883", "seminar_test/Elevator_Scheduler.java:73", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=73"
"Thread-0", "884", "seminar_test/Elevator_Scheduler.java:73", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "885", "seminar_test/Elevator_Scheduler.java:76", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=76"
"Thread-0", "886", "seminar_test/Elevator_Scheduler.java:76", "Method Exit", " returner=seminar_test.Elevator:1#go:8, value=<void>"
"Thread-0", "887", "seminar_test/Elevator_Scheduler.java:170", "Method Returned", " "
"Thread-0", "888", "seminar_test/Elevator_Scheduler.java:172", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=172"
"Thread-0", "889", "seminar_test/Elevator_Scheduler.java:172", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "890", "seminar_test/Elevator_Scheduler.java:173", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=173"
"Thread-0", "891", "seminar_test/Elevator_Scheduler.java:173", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "892", "seminar_test/Elevator_Scheduler.java:174", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=174"
"Thread-0", "893", "seminar_test/Elevator_Scheduler.java:174", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "894", "seminar_test/Elevator_Scheduler.java:174", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "895", "seminar_test/Elevator_Scheduler.java:203", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=203"
"Thread-0", "896", "seminar_test/Elevator_Scheduler.java:203", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "897", "seminar_test/Elevator_Scheduler.java:203", "Variable Write", " context=seminar_test.Scheduler:1#schedule:3, f=0"
"Thread-0", "898", "seminar_test/Elevator_Scheduler.java:204", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=204"
"Thread-0", "899", "seminar_test/Elevator_Scheduler.java:204", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "900", "seminar_test/Elevator_Scheduler.java:205", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=205"
"Thread-0", "901", "seminar_test/Elevator_Scheduler.java:205", "Field Write", " context=seminar_test.Scheduler:1, current_floor=0"
